episode,reward
204,-29.828861
205,14.737217
206,-14.705763
207,-18.254798
208,3.308166
209,-32.703143
210,-25.014954
211,-14.675559
212,-11.133968
213,-24.314311
214,-31.058782
215,-18.716703
216,-17.682612
217,-10.893339
218,-8.698828
219,-10.700631
220,-18.521522
221,-12.123667
222,-0.357971
223,-20.589676
224,4.251128
225,-19.05214
226,-9.995092
227,20.564979
228,-14.695862
229,-10.832127
230,-7.077839
231,-16.472655
232,-15.55498
233,-10.484438
234,-20.99679
235,-17.281199
236,-20.326895
237,-1.141549
238,-11.299398
239,-13.688962
240,2.268384
241,-21.006822
242,-13.926798
243,-4.276105
244,-14.402424
245,-12.438698
246,-11.592178
247,-14.024678
248,-20.105297
249,-5.636692
250,-9.155729
251,-16.105577
252,-17.946252
253,-20.179724
254,0.709032
255,-19.810619
256,-20.140373
257,-6.049798
258,-11.973781
259,-18.962385
260,0.248932
261,-4.939997
262,-20.003662
263,5.625879
264,-11.228248
265,-24.708046
266,-15.888211
267,-14.573098
268,-1.58719
269,-1.394205
270,-17.360804
271,-15.251204
272,-18.787391
273,-18.357179
274,-21.278545
275,17.835537
276,-17.791998
277,-21.235967
278,37.874855
279,-19.015448
280,-25.155117
281,-22.046414
282,-16.129053
283,-19.270022
284,-22.825745
285,-13.305156
286,29.712938
287,-9.669509
288,-8.74922
289,-22.924778
290,13.695676
291,-20.56263
292,-16.720444
293,0.539019
294,-22.416976
295,-16.868701
296,0.345168
297,-15.755164
298,3.043398
299,18.823966
300,-17.046196
301,46.387916
302,18.429989
303,11.662173
304,-9.300073
305,-30.783476
306,-25.420805
307,-29.511222
308,-17.081103
309,-14.367707
310,-9.501326
311,-20.470091
312,-30.670363
313,-0.55007
314,-19.427049
315,13.217647
316,-15.494624
317,-18.878988
318,4.916305
319,-22.587448
320,-5.268221
321,-13.122365
322,-19.822324
323,-18.612401
324,-17.581433
325,-12.165343
326,-19.447504
327,-21.29933
328,-19.900784
329,-18.640052
330,0.065782
331,-18.919269
332,-17.316762
333,-16.960686
334,-0.166383
335,-17.317685
336,-1.55655
337,-16.428659
338,39.769376
339,-0.710624
340,-13.592872
341,-20.039446
342,4.768625
343,-5.330736
344,-19.425946
345,-20.805307
346,-1.300707
347,-9.284433
348,-10.80473
349,-8.895075
350,-0.133814
351,-27.201729
352,-21.860654
353,-19.872256
354,13.804394
355,1.775191
356,-12.331054
357,18.672193
358,-8.826274
359,-9.93887
360,-21.022634
361,13.295637
362,-10.903713
363,-16.629752
364,-20.911141
365,-8.610754
366,-21.1399
367,-28.539204
368,-5.470762
369,-34.683961
370,-24.488076
371,-35.032294
372,-13.965718
373,-12.79222
374,-16.396443
375,-16.060494
376,-24.915241
377,0.365194
378,-7.262312
379,-17.352128
380,-11.17462
381,-10.965155
382,5.322123
383,-13.887665
384,-32.756211
385,-17.465491
386,-13.12572
387,-9.46342
388,-17.040048
389,9.712357
390,-12.429372
391,3.40026
392,-0.100705
393,-26.64508
394,-17.281395
395,-7.124751
396,-21.063576
397,-8.364084
398,-10.025625
399,-16.912863
400,-19.499509
401,-11.103769
402,-21.424162
403,12.190709
404,-20.255193
405,-9.688111
406,25.01009
407,-13.146962
408,5.535271
409,-10.91656
410,-13.895036
411,-6.183214
412,11.89969
413,-13.265607
414,-2.087467
415,-16.748641
416,41.781925
417,-13.031287
418,-17.128054
419,-15.404143
420,-14.983034
421,0.78678
422,-12.222526
423,-14.006644
424,-22.96434
425,-14.57235
426,-16.818854
427,10.161078
428,-15.709568
429,0.065165
430,13.466252
431,-18.3946
432,-22.714619
433,-0.73574
434,-12.189946
435,-15.323188
436,-14.337559
437,-17.412142
438,-27.612194
439,-5.321577
440,-12.9685
441,-19.750214
442,-22.54228
443,-8.559431
444,14.817432
445,-11.616067
446,-18.587597
447,-9.144771
448,-21.304464
449,-7.932472
450,-0.870058
451,-13.516736
452,-19.188804
453,-25.758608
454,2.730296
455,-13.863198
456,-20.548138
457,-16.720642
458,-19.956745
459,21.916555
460,-16.787701
461,7.411509
462,-23.847389
463,-10.699165
464,-20.166326
465,-10.795161
466,-19.087731
467,1.288369
468,-23.352611
469,-17.583153
470,-8.015543
471,27.52162
472,-18.830376
473,-4.683848
474,-14.310122
475,-15.846661
476,-7.724741
477,-22.526002
478,-10.781656
479,2.68832
480,-40.603185
481,-14.776415
482,-19.372382
483,51.086634
484,12.145555
485,8.574824
486,-10.129798
487,-4.410225
488,21.911277
489,-6.76679
490,-21.946555
491,-28.074489
492,-14.781799
493,-19.427186
494,-16.928024
495,-14.510106
496,-20.497667
497,-23.230752
498,-21.163617
499,-19.869697
500,-15.286156
501,-10.734594
502,-30.605042
503,-35.320292
504,-26.211866
505,-19.70258
506,-5.281294
507,21.986016
508,-9.779147
509,-8.231238
510,-5.863805
511,16.459435
512,-28.486898
513,-15.789643
514,-16.410537
515,9.389678
516,-2.408777
517,0.007895
518,-24.78374
519,-11.87063
520,16.133364
521,-18.969284
522,-20.922834
523,-24.172672
524,-7.952979
525,-16.023466
526,-3.506578
527,-28.439319
528,-12.081379
529,-8.663672
530,-15.405656
531,-0.632726
532,-7.527672
533,-8.545204
534,-26.255086
535,-18.031992
536,-9.847612
537,-25.283059
538,-25.478771
539,1.074835
540,-20.217313
541,-26.703447
542,-32.512634
543,-31.409495
544,-8.757925
545,-19.408287
546,-5.234046
547,2.178802
548,-18.60098
549,-15.467081
550,-1.720476
551,5.911964
552,-20.466425
553,-13.184122
554,-16.811488
555,-11.177962
556,-29.887714
557,-17.966145
558,-30.44634
559,-34.560489
560,-17.085328
561,-19.088414
562,-17.091309
563,-6.087226
564,-15.537685
565,-29.121207
566,-27.454075
567,-21.728698
568,-14.700959
569,-19.575942
570,-13.25718
571,-25.995083
572,-25.386125
573,-20.42809
574,-19.998148
575,-10.645659
576,14.277728
577,-18.221234
578,11.153636
579,-4.133646
580,-11.902402
581,-18.523734
582,-14.124694
583,12.960552
584,-30.08304
585,-17.787912
586,-28.709028
587,-23.623606
588,6.499985
589,-17.95817
590,-0.750771
591,-11.248902
592,-32.183696
593,-20.675208
594,-18.491707
595,-15.380077
596,-31.749546
597,-21.36171
598,-9.322256
599,-22.451185
600,-3.253818
601,-23.081257
602,-1.735797
603,-18.824728
604,-15.904578
605,-20.768062
606,9.592838
607,-22.98441
608,-24.063914
609,-20.177978
610,-19.156262
611,-14.575469
612,-25.17398
613,-15.152398
614,-15.264143
615,-19.798508
616,-16.84166
617,-5.832092
618,-14.883678
619,-10.821668
620,38.995702
621,-8.225943
622,-9.968592
623,-18.683483
624,-21.091338
625,-6.932096
626,-32.211951
627,-11.150163
628,-17.170872
629,-14.258848
630,-19.756674
631,-17.581882
632,-6.685999
633,-14.141822
634,-10.207357
635,-20.037422
636,-14.362541
637,-0.271484
638,-30.98117
639,-26.394477
640,-24.582755
641,-4.634543
642,-15.683113
643,-16.925484
644,-46.54905
645,-18.842649
646,-13.037267
647,-24.176559
648,-4.392863
649,-20.634545
650,-19.929857
651,-7.596025
652,-13.572234
653,-22.770331
654,-20.869563
655,-20.309483
656,-20.660511
657,-3.578379
658,-9.82912
659,-12.03007
660,6.08613
661,-17.027748
662,-7.570604
663,-17.791915
664,-22.695821
665,-23.964385
666,-20.94932
667,-16.125652
668,-24.392158
669,-4.825889
670,-26.995767
671,-7.522351
672,-15.925647
673,-22.633235
674,-24.289149
675,1.191543
676,-33.169829
677,2.122831
678,-4.895618
679,-18.504653
680,-21.540153
681,-27.129251
682,-28.649781
683,-15.136072
684,-24.02123
685,11.185447
686,-2.203738
687,-26.875941
688,-32.439362
689,68.481666
690,-11.809725
691,-41.370026
692,-7.902602
693,-8.562028
694,-42.484033
695,-7.099632
696,-15.624208
697,-17.444548
698,-20.638032
699,-21.43659
700,-50.108723
701,-12.984886
702,-27.875721
703,2.954452
704,-26.679365
705,-27.251379
706,-23.531274
707,-19.667118
708,-20.745607
709,-6.085922
710,-25.28583
711,-25.288453
712,-19.918279
713,-21.301504
714,-14.803759
715,-10.33378
716,1.178256
717,-19.974791
718,-27.672386
719,-60.606136
720,-5.26251
721,-21.445807
722,-18.032412
723,-21.399825
724,25.806711
725,-20.825507
726,-14.685772
727,-12.767001
728,-24.753724
729,-9.712856
730,-24.155552
731,-29.957784
732,-19.133222
733,-14.985477
734,-19.159194
735,-29.986152
736,9.90631
737,-35.438107
738,-38.451732
739,-27.375172
740,-2.022878
741,-16.216768
742,61.477911
743,-18.911118
744,-26.844299
745,-20.544651
746,-29.891639
747,-14.968999
748,-21.405171
749,-32.791035
750,-12.904758
751,-12.124406
752,38.290987
753,-5.161729
754,-15.436091
755,-27.263916
756,-18.849199
757,-11.568503
758,-3.712706
759,-9.910489
760,0.69704
761,-22.108461
762,-30.471336
763,-31.848998
764,-17.575095
765,-9.35316
766,-17.424665
767,14.685506
768,-13.756618
769,-25.795996
770,-29.842307
771,-9.427986
772,-23.368838
773,4.529912
774,1.858102
775,-63.443245
776,-15.176582
777,8.029893
778,-18.19305
779,-74.033621
780,-12.670453
781,-24.309379
782,-22.863027
783,-15.849176
784,-2.726234
785,-22.210577
786,-19.539332
787,-17.945059
788,20.670721
789,-30.335591
790,-1.076049
791,-2.720494
792,-3.007461
793,-20.348165
794,-24.06295
795,-19.870383
796,-3.421461
797,-27.512856
798,-25.453897
799,-21.34745
800,-13.790668
801,-47.924344
802,-5.186918
803,-14.672629
804,-2.220834
805,-18.758775
806,-18.615802
807,-13.147894
808,-32.677491
809,18.762032
810,-15.463081
811,-23.26144
812,-35.829317
813,-20.507442
814,-25.852224
815,46.20375
816,-19.688354
817,-14.474292
818,-22.086542
819,-16.502286
820,-27.721974
821,-35.704097
822,-15.750392
823,-16.660786
824,-19.398718
825,4.879455
826,-19.959786
827,-17.464445
828,-31.339473
829,-114.95191
830,-13.427798
831,-26.393176
832,-15.756823
833,-12.02487
834,-65.314176
835,-26.074103
836,-13.456188
837,-59.028287
838,-5.289385
839,-19.943317
840,-18.516343
841,-26.870816
842,-31.763748
843,-90.86125
844,-23.71593
845,-26.764618
846,-42.792215
847,-32.556018
848,-26.353803
849,-37.717533
850,-17.778454
851,-7.198061
852,1.525216
853,-12.975458
854,-26.060927
855,0.996075
856,-23.303836
857,-32.88639
858,-13.630225
859,-88.450775
860,-13.565559
861,-9.392014
862,-35.796396
863,-25.588315
864,-26.212119
865,-56.299087
866,-22.310275
867,-32.212507
868,-34.707155
869,-29.466721
870,5.718008
871,-45.339084
872,-14.29146
873,-2.588889
874,-14.915908
875,-34.851756
876,-33.594405
877,-27.606615
878,-113.452005
879,-30.911367
880,-1.315702
881,11.378153
882,-22.901102
883,-29.461258
884,-26.413662
885,-64.361101
886,-34.573926
887,-50.940769
888,-132.962686
889,-18.818501
890,-53.540915
891,-24.436971
892,-30.710541
893,-28.232109
894,-33.330119
895,-81.144948
896,-59.797103
897,-10.914003
898,-12.156476
899,-24.021933
900,-15.897072
901,-13.738558
902,-31.296965
903,-30.005033
904,-32.0405
905,-22.214123
906,-60.212386
907,-26.826165
908,-26.579358
909,-43.939993
910,-32.809138
911,-8.340349
912,-19.557933
913,-27.635546
914,-71.585264
915,-38.266719
916,-16.091682
917,-25.296246
918,-72.652014
919,-37.266498
920,-1.349342
921,-56.524399
922,-24.228237
923,-15.909874
924,-59.662617
925,-90.091261
926,-91.899185
927,-15.945035
928,-24.774647
929,-41.027171
930,-44.43029
931,-22.835149
932,-21.595174
933,-26.071096
934,-0.631596
935,-11.052953
936,-15.282349
937,-33.067636
938,-44.562319
939,-27.324581
940,-72.675017
941,-96.89664
942,-22.585724
943,-16.946096
944,-31.903541
945,-22.649663
946,-156.900775
947,-102.496787
948,-14.571581
949,-28.89714
950,-76.58484
951,-7.822606
952,-6.665609
953,-37.470983
954,-28.43085
955,-30.870364
956,-18.368894
957,-21.533696
958,26.234657
959,-58.740885
960,-42.790609
961,-16.679126
962,17.06877
963,-8.32731
964,-33.0193
965,-24.155557
966,-125.13278
967,-38.695038
968,-18.065698
969,-50.508884
970,-22.280353
971,-59.813566
972,11.698429
973,-23.988517
974,-25.95427
975,-22.863049
976,-16.92024
977,-14.836064
978,-15.416313
979,-62.409181
980,-10.339542
981,-15.056488
982,-44.84171
983,-13.637383
984,-25.728943
985,-8.096753
986,-116.157911
987,-18.047817
988,-23.837149
989,13.788673
990,-72.191999
991,-204.744972
992,-19.540784
993,-73.845461
994,-71.812143
995,-31.026598
996,-8.889579
997,-22.525501
998,-34.513993
999,-15.127583
1000,-21.565522
1001,-34.648681
1002,21.5484
1003,-33.139144
1004,-30.502978
1005,-10.582073
1006,-30.99814
1007,-84.011054
1008,-58.446874
1009,-68.964224
1010,-22.372385
1011,-25.967925
1012,-67.172712
1013,-5.900542
1014,-33.185586
1015,-47.209969
1016,-4.135714
1017,-29.035737
1018,-27.852698
1019,-26.006663
1020,-8.952475
1021,-58.794171
1022,-66.22136
1023,-26.021537
1024,-110.164619
1025,-21.112019
1026,-26.998825
1027,-15.858813
1028,-0.753554
1029,-41.609695
1030,-51.162527
1031,-61.403598
1032,23.428377
1033,-52.412128
1034,-23.552703
1035,-27.632127
1036,-2.731052
1037,-19.369196
1038,-93.085083
1039,-17.822326
1040,-20.391274
1041,-39.053078
1042,-11.083883
1043,-26.246371
1044,-23.788973
1045,-22.875697
1046,-12.75847
1047,-78.094706
1048,-11.538885
1049,-19.871595
1050,-20.262571
1051,1.387474
1052,-26.261067
1053,-52.982173
1054,-26.931525
1055,-46.361997
1056,-18.402037
1057,-65.506904
1058,11.624159
1059,-10.371588
1060,-4.472408
1061,8.494939
1062,-11.006425
1063,-18.300712
1064,-13.177599
1065,-44.73301
1066,-30.305646
1067,-20.003771
1068,-41.645798
1069,-56.278775
1070,-14.782613
1071,-46.608285
1072,-22.954061
1073,-34.176929
1074,-20.987339
1075,-19.177223
1076,-15.222522
1077,-31.420526
1078,52.823409
1079,-19.437978
1080,-41.396805
1081,-32.30554
1082,-8.283052
1083,-0.554763
1084,-10.800165
1085,-29.535475
1086,-20.989292
1087,-7.280488
1088,-13.054708
1089,-4.420394
1090,-31.194273
1091,-2.79967
1092,60.659846
1093,-13.737134
1094,-25.699214
1095,-5.988391
1096,-15.644885
1097,-17.671876
1098,-33.896458
1099,-13.948685
1100,-22.41808
1101,-10.631751
1102,-8.461107
1103,-23.59119
1104,-23.323101
1105,5.05215
1106,-18.42179
1107,-16.127416
1108,-27.906418
1109,-13.019072
1110,-24.999499
1111,-20.358787
1112,-20.15375
1113,-19.153186
1114,-25.295693
1115,-20.620688
1116,-59.519557
1117,-25.819953
1118,-27.161772
1119,-21.225473
1120,-17.376191
1121,0.841955
1122,-26.677317
1123,8.069183
1124,-15.396432
1125,-35.380698
1126,-25.622677
1127,-8.711109
1128,-21.942367
1129,-22.368828
1130,-20.089029
1131,-15.888111
1132,-21.322035
1133,-32.374719
1134,-16.704306
1135,-20.798762
1136,-23.16399
1137,-121.186934
1138,-26.379167
1139,-27.430553
1140,9.233786
1141,-25.806776
1142,-26.726363
1143,-52.541694
1144,-118.072938
1145,-54.114319
1146,-15.171575
1147,-16.743582
1148,-37.191828
1149,-15.919203
1150,-24.944533
1151,-15.803274
1152,-34.030545
1153,-10.934883
1154,-26.889055
1155,-27.625878
1156,-26.366229
1157,-18.662106
1158,-12.556092
1159,-20.40634
1160,-21.155475
1161,-22.518273
1162,-33.13942
1163,-27.139292
1164,-15.733134
1165,-19.968349
1166,-9.349119
1167,-26.589432
1168,-154.712189
1169,-19.284523
1170,-52.149046
1171,-19.725109
1172,-3.824821
1173,-23.168259
1174,-16.035129
1175,-18.152742
1176,-39.009182
1177,-31.984764
1178,-14.202437
1179,-28.259529
1180,-7.140378
1181,-34.723193
1182,-35.407878
1183,-27.490126
1184,-39.681658
1185,-43.678246
1186,-62.537106
1187,10.909847
1188,-18.072254
1189,9.841831
1190,-18.606013
1191,-4.409546
1192,-33.162922
1193,-0.283377
1194,-7.773757
1195,-38.166917
1196,4.522792
1197,-48.825719
1198,-12.85466
1199,-32.922898
1200,-29.138547
1201,-33.790776
1202,-36.032416
1203,-22.888579
1204,-65.761686
1205,-14.969811
1206,-42.070321
1207,-23.877393
1208,15.829852
1209,-33.530152
1210,-106.299335
1211,12.825879
1212,-25.958336
1213,-12.359075
1214,-32.549662
1215,-29.299769
1216,-18.138681
1217,-49.142283
1218,-20.61294
1219,-25.141532
1220,20.164469
1221,-8.404682
1222,-12.984248
1223,-32.910296
1224,-15.774335
1225,-22.440367
1226,-1.254471
1227,-33.634497
1228,-13.299638
1229,-21.100712
1230,37.90432
1231,-24.078747
1232,-13.720688
1233,-25.772833
1234,-32.853408
1235,-31.970457
1236,-19.069553
1237,-16.451121
1238,-22.568696
1239,-12.901394
1240,-28.020884
1241,-27.987995
1242,-14.328345
1243,-8.398731
1244,-26.794226
1245,-13.863598
1246,-36.934852
1247,-35.444551
1248,-38.414915
1249,-46.301271
1250,-37.25727
1251,-34.637991
1252,-15.966345
1253,-32.668383
1254,23.376215
1255,-27.57002
1256,-17.310691
1257,-0.647485
1258,-0.743703
1259,-29.734657
1260,-28.192618
1261,-12.499802
1262,-23.271821
1263,-7.572933
1264,-17.423331
1265,-8.269063
1266,-5.544495
1267,16.169997
1268,0.74826
1269,-118.746733
1270,-68.017698
1271,-78.405078
1272,-21.944782
1273,-37.029935
1274,-22.985184
1275,30.362684
1276,-28.249396
1277,-39.378771
1278,0.271844
1279,2.038523
1280,-20.607364
1281,-26.156123
1282,5.636614
1283,-28.571239
1284,-24.265944
1285,-30.874895
1286,-3.575289
1287,-24.808298
1288,-12.060763
1289,-22.016355
1290,-3.006099
1291,-56.570489
1292,-20.238649
1293,-38.775853
1294,-25.77799
1295,-19.990375
1296,-32.210185
1297,-2.633822
1298,-35.459979
1299,-17.762961
1300,-65.621412
1301,-37.928072
1302,-7.370547
1303,0.31339
1304,-25.492946
1305,-23.006799
1306,-34.169686
1307,-15.855065
1308,-28.775378
1309,-39.667465
1310,-24.955268
1311,-21.882461
1312,-52.866679
1313,-8.77342
1314,-13.409012
1315,-69.30693
1316,-43.661368
1317,-29.452594
1318,-45.37049
1319,-17.283697
1320,23.29024
1321,-48.509988
1322,-14.386145
1323,-22.161477
1324,-16.887497
1325,-23.107099
1326,3.763643
